message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
DEREFERENCE_NULLABLE	dereferenced expression cls.getPackage() is @Nullable	jadx.core.deobf.Deobfuscator	preProcess()	5132	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/deobf/Deobfuscator.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression fullPkgName is @Nullable	jadx.core.deobf.Deobfuscator	getPackageNode(@org.jetbrains.annotations.Nullable java.lang.String,boolean)	8166	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/deobf/Deobfuscator.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	jadx.core.deobf.Deobfuscator	getPackageNode(@org.jetbrains.annotations.Nullable java.lang.String,boolean)	8838	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/deobf/Deobfuscator.java	METHOD	jadx.core.deobf.Deobfuscator	getPackageNode(@org.jetbrains.annotations.Nullable java.lang.String,boolean)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/deobf/Deobfuscator.java
DEREFERENCE_NULLABLE	dereferenced expression classInfo.getAliasPkg() is @Nullable	jadx.core.deobf.Deobfuscator	getPkgAlias(jadx.core.dex.nodes.ClassNode)	10565	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/deobf/Deobfuscator.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull field parentClass (line 78) is initialized along all control-flow paths (remember to check for exceptions or early returns).	jadx.core.dex.nodes.ClassNode	ClassNode(jadx.core.dex.nodes.RootNode,jadx.api.plugins.input.data.IClassData)	3698	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/ClassNode.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression superClass is @Nullable	jadx.core.dex.nodes.ClassNode	visitSuperTypes(java.util.function.BiConsumer<jadx.core.dex.instructions.args.ArgType,jadx.core.dex.instructions.args.ArgType>)	17016	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/ClassNode.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	jadx.core.dex.attributes.AttrNode	<T>get(jadx.api.plugins.input.data.attributes.IJadxAttrType<T>)	2274	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/attributes/AttrNode.java	METHOD	jadx.core.dex.attributes.AttrNode	<T>get(jadx.api.plugins.input.data.attributes.IJadxAttrType<T>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/attributes/AttrNode.java
DEREFERENCE_NULLABLE	dereferenced expression clsType is @Nullable	jadx.core.dex.nodes.RootNode	resolveClass(@org.jetbrains.annotations.Nullable jadx.core.dex.instructions.args.ArgType)	10412	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/RootNode.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	jadx.core.dex.nodes.RootNode	getClsp()	14951	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/RootNode.java	METHOD	jadx.core.dex.nodes.RootNode	getClsp()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/RootNode.java
DEREFERENCE_NULLABLE	dereferenced expression parentClass is @Nullable	jadx.core.dex.info.ClassInfo	getAliasPkg()	2534	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/info/ClassInfo.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression pkg is @Nullable	jadx.core.dex.info.ClassInfo	makeFullClsName(@org.jetbrains.annotations.Nullable java.lang.String,java.lang.String,@org.jetbrains.annotations.Nullable jadx.core.dex.info.ClassInfo,boolean,boolean)	4759	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/info/ClassInfo.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression getAliasPkg() is @Nullable	jadx.core.dex.info.ClassInfo	getAliasFullPath()	5322	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/info/ClassInfo.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression innerType is @Nullable	jadx.core.dex.instructions.args.ArgType$OuterGenericObject	OuterGenericObject(jadx.core.dex.instructions.args.ArgType.ObjectType,@org.jetbrains.annotations.Nullable jadx.core.dex.instructions.args.ArgType.ObjectType)	11078	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	null	null	null	null	null	null
PASS_NULLABLE	passing @Nullable parameter 'arrayElement.selectFirst()' where @NonNull is required	jadx.core.dex.instructions.args.ArgType$ArrayArg	selectFirst()	12667	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	PARAMETER	jadx.core.dex.instructions.args.ArgType	array(@org.jetbrains.annotations.NotNull jadx.core.dex.instructions.args.ArgType)	vtype	0	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	jadx.core.dex.instructions.args.ArgType	getPrimitiveType()	14464	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	METHOD	jadx.core.dex.instructions.args.ArgType	getPrimitiveType()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	jadx.core.dex.instructions.args.ArgType	getGenericTypes()	14861	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	METHOD	jadx.core.dex.instructions.args.ArgType	getGenericTypes()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java
