kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
METHOD	jadx.core.deobf.Deobfuscator	getPackageNode(@org.jetbrains.annotations.Nullable java.lang.String,boolean)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/deobf/Deobfuscator.java	RETURN_NULLABLE	nullable	jadx.core.deobf.Deobfuscator	getPackageNode(@org.jetbrains.annotations.Nullable java.lang.String,boolean)
FIELD	jadx.core.dex.nodes.ClassNode	null	parentClass	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/ClassNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.ClassNode	null
METHOD	jadx.core.dex.attributes.AttrNode	<T>get(jadx.api.plugins.input.data.attributes.IJadxAttrType<T>)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/attributes/AttrNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.attributes.AttrNode	<T>get(jadx.api.plugins.input.data.attributes.IJadxAttrType<T>)
METHOD	jadx.core.dex.nodes.RootNode	getClsp()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/RootNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.RootNode	getClsp()
METHOD	jadx.core.dex.instructions.args.ArgType	getPrimitiveType()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getPrimitiveType()
METHOD	jadx.core.dex.instructions.args.ArgType	getGenericTypes()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getGenericTypes()
METHOD	jadx.core.dex.instructions.args.ArgType	getWildcardType()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getWildcardType()
METHOD	jadx.core.dex.instructions.args.ArgType	getWildcardBound()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getWildcardBound()
METHOD	jadx.core.dex.instructions.args.ArgType	getArrayElement()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	getArrayElement()
METHOD	jadx.core.dex.instructions.args.ArgType	parse(char)	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/ArgType.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.ArgType	parse(char)
FIELD	jadx.core.dex.nodes.MethodNode	null	blocks	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.MethodNode	null
FIELD	jadx.core.dex.nodes.MethodNode	null	exitBlock	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.MethodNode	null
FIELD	jadx.core.dex.nodes.MethodNode	null	sVars	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.MethodNode	null
FIELD	jadx.core.dex.nodes.MethodNode	null	exceptionHandlers	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.MethodNode	null
FIELD	jadx.core.dex.nodes.MethodNode	null	loops	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.MethodNode	null
FIELD	jadx.core.dex.nodes.MethodNode	null	codeReader	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	MethodNode(jadx.core.dex.nodes.ClassNode,jadx.api.plugins.input.data.IMethodData)
FIELD	jadx.core.dex.nodes.MethodNode	null	blocks	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	unload()
FIELD	jadx.core.dex.nodes.MethodNode	null	exitBlock	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	unload()
METHOD	jadx.core.dex.nodes.MethodNode	getInstructions()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	getInstructions()
METHOD	jadx.core.dex.nodes.MethodNode	getEnterBlock()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	getEnterBlock()
METHOD	jadx.core.dex.nodes.MethodNode	getRegion()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.MethodNode	getRegion()
FIELD	jadx.core.dex.instructions.args.Typed	null	type	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/Typed.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.instructions.args.LiteralArg	LiteralArg(long,@org.jetbrains.annotations.Nullable jadx.core.dex.instructions.args.ArgType)
FIELD	jadx.core.dex.instructions.args.Typed	null	type	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/Typed.java	FIELD_NO_INIT	nullable	jadx.core.dex.instructions.args.Typed	null
METHOD	jadx.core.dex.nodes.InsnNode	getResult()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/InsnNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.InsnNode	getResult()
METHOD	jadx.core.dex.instructions.args.RegisterArg	getSVar()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/RegisterArg.java	RETURN_NULLABLE	nullable	jadx.core.dex.instructions.args.RegisterArg	getSVar()
FIELD	jadx.core.dex.nodes.BlockNode	null	cleanSuccessors	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.nodes.BlockNode	null
FIELD	jadx.core.dex.nodes.BlockNode	null	doms	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.nodes.BlockNode	setDoms(java.util.BitSet)
METHOD	jadx.core.dex.nodes.BlockNode	getDomFrontier()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.BlockNode	getDomFrontier()
METHOD	jadx.core.dex.nodes.BlockNode	getIDom()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/BlockNode.java	RETURN_NULLABLE	nullable	jadx.core.dex.nodes.BlockNode	getIDom()
METHOD	jadx.core.dex.regions.AbstractRegion	getParent()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/regions/AbstractRegion.java	RETURN_NULLABLE	nullable	jadx.core.dex.regions.AbstractRegion	getParent()
FIELD	jadx.core.codegen.MethodGen	null	mth	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/codegen/MethodGen.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.codegen.MethodGen	MethodGen(jadx.core.codegen.ClassGen,@org.jetbrains.annotations.Nullable jadx.core.dex.nodes.MethodNode)
METHOD	jadx.core.dex.regions.loops.LoopRegion	getBody()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/regions/loops/LoopRegion.java	RETURN_NULLABLE	nullable	jadx.core.dex.regions.loops.LoopRegion	getBody()
METHOD	jadx.core.dex.regions.TryCatchRegion	getTryCatchBlock()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/regions/TryCatchRegion.java	RETURN_NULLABLE	nullable	jadx.core.dex.regions.TryCatchRegion	getTryCatchBlock()
FIELD	jadx.core.dex.trycatch.ExceptionHandler	null	handlerBlock	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/ExceptionHandler.java	METHOD_NO_INIT	nullable	jadx.core.dex.trycatch.ExceptionHandler	null
FIELD	jadx.core.dex.trycatch.ExceptionHandler	null	handlerRegion	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/ExceptionHandler.java	METHOD_NO_INIT	nullable	jadx.core.dex.trycatch.ExceptionHandler	null
FIELD	jadx.core.dex.trycatch.ExceptionHandler	null	tryBlock	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/trycatch/ExceptionHandler.java	METHOD_NO_INIT	nullable	jadx.core.dex.trycatch.ExceptionHandler	null
FIELD	jadx.core.dex.regions.conditions.IfCondition	null	compare	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/IfCondition.java	ASSIGN_FIELD_NULLABLE	nullable	jadx.core.dex.regions.conditions.IfCondition	IfCondition(jadx.core.dex.regions.conditions.IfCondition.Mode,java.util.List<jadx.core.dex.regions.conditions.IfCondition>)
METHOD	jadx.core.dex.regions.conditions.IfInfo	getElseBlock()	null	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/regions/conditions/IfInfo.java	RETURN_NULLABLE	nullable	jadx.core.dex.regions.conditions.IfInfo	getElseBlock()
FIELD	jadx.core.dex.instructions.IfNode	null	thenBlock	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.IfNode	null
FIELD	jadx.core.dex.instructions.IfNode	null	elseBlock	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.IfNode	null
FIELD	jadx.core.dex.instructions.IfNode	null	thenBlock	null	/private/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/IfNode.java	METHOD_NO_INIT	nullable	jadx.core.dex.instructions.IfNode	null
