id	class	method	parent	size	flags	nullable	visibility	non-primitive-return	uri
1	jadx.api.JadxArgs	JadxArgs()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
2	jadx.api.JadxArgs	setRootDir(java.io.File)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
3	jadx.api.JadxArgs	close()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
4	jadx.api.JadxArgs	getInputFiles()	0	0	[]	false	public	true	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
5	jadx.api.JadxArgs	setInputFile(java.io.File)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
6	jadx.api.JadxArgs	setInputFiles(java.util.List<java.io.File>)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
7	jadx.api.JadxArgs	getOutDir()	0	0	[]	false	public	true	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
8	jadx.api.JadxArgs	setOutDir(java.io.File)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
9	jadx.api.JadxArgs	getOutDirSrc()	0	0	[]	false	public	true	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
10	jadx.api.JadxArgs	setOutDirSrc(java.io.File)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
11	jadx.api.JadxArgs	getOutDirRes()	0	0	[]	false	public	true	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
12	jadx.api.JadxArgs	setOutDirRes(java.io.File)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
13	jadx.api.JadxArgs	getThreadsCount()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
14	jadx.api.JadxArgs	setThreadsCount(int)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
15	jadx.api.JadxArgs	isCfgOutput()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
16	jadx.api.JadxArgs	setCfgOutput(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
17	jadx.api.JadxArgs	isRawCFGOutput()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
18	jadx.api.JadxArgs	setRawCFGOutput(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
19	jadx.api.JadxArgs	isFallbackMode()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
20	jadx.api.JadxArgs	setFallbackMode(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
21	jadx.api.JadxArgs	isShowInconsistentCode()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
22	jadx.api.JadxArgs	setShowInconsistentCode(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
23	jadx.api.JadxArgs	isUseImports()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
24	jadx.api.JadxArgs	setUseImports(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
25	jadx.api.JadxArgs	isDebugInfo()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
26	jadx.api.JadxArgs	setDebugInfo(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
27	jadx.api.JadxArgs	isInsertDebugLines()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
28	jadx.api.JadxArgs	setInsertDebugLines(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
29	jadx.api.JadxArgs	isInlineAnonymousClasses()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
30	jadx.api.JadxArgs	setInlineAnonymousClasses(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
31	jadx.api.JadxArgs	isInlineMethods()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
32	jadx.api.JadxArgs	setInlineMethods(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
33	jadx.api.JadxArgs	isExtractFinally()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
34	jadx.api.JadxArgs	setExtractFinally(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
35	jadx.api.JadxArgs	isSkipResources()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
36	jadx.api.JadxArgs	setSkipResources(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
37	jadx.api.JadxArgs	isSkipSources()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
38	jadx.api.JadxArgs	setSkipSources(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
39	jadx.api.JadxArgs	setIncludeDependencies(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
40	jadx.api.JadxArgs	isIncludeDependencies()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
41	jadx.api.JadxArgs	getClassFilter()	0	0	[]	false	public	true	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
42	jadx.api.JadxArgs	setClassFilter(java.util.function.Predicate<java.lang.String>)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
43	jadx.api.JadxArgs	isDeobfuscationOn()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
44	jadx.api.JadxArgs	setDeobfuscationOn(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
45	jadx.api.JadxArgs	isDeobfuscationForceSave()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
46	jadx.api.JadxArgs	setDeobfuscationForceSave(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
47	jadx.api.JadxArgs	getDeobfuscationMapFileMode()	0	0	[]	false	public	true	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
48	jadx.api.JadxArgs	setDeobfuscationMapFileMode(jadx.api.args.DeobfuscationMapFileMode)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
49	jadx.api.JadxArgs	isUseSourceNameAsClassAlias()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
50	jadx.api.JadxArgs	setUseSourceNameAsClassAlias(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
51	jadx.api.JadxArgs	isParseKotlinMetadata()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
52	jadx.api.JadxArgs	setParseKotlinMetadata(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
53	jadx.api.JadxArgs	getDeobfuscationMinLength()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
54	jadx.api.JadxArgs	setDeobfuscationMinLength(int)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
55	jadx.api.JadxArgs	getDeobfuscationMaxLength()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
56	jadx.api.JadxArgs	setDeobfuscationMaxLength(int)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
57	jadx.api.JadxArgs	getDeobfuscationMapFile()	0	0	[]	false	public	true	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
58	jadx.api.JadxArgs	setDeobfuscationMapFile(java.io.File)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
59	jadx.api.JadxArgs	getResourceNameSource()	0	0	[]	false	public	true	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
60	jadx.api.JadxArgs	setResourceNameSource(jadx.api.args.ResourceNameSource)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
61	jadx.api.JadxArgs	isEscapeUnicode()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
62	jadx.api.JadxArgs	setEscapeUnicode(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
63	jadx.api.JadxArgs	isReplaceConsts()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
64	jadx.api.JadxArgs	setReplaceConsts(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
65	jadx.api.JadxArgs	isRespectBytecodeAccModifiers()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
66	jadx.api.JadxArgs	setRespectBytecodeAccModifiers(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
67	jadx.api.JadxArgs	isExportAsGradleProject()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
68	jadx.api.JadxArgs	setExportAsGradleProject(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
69	jadx.api.JadxArgs	isFsCaseSensitive()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
70	jadx.api.JadxArgs	setFsCaseSensitive(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
71	jadx.api.JadxArgs	isRenameCaseSensitive()	0	0	[]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
72	jadx.api.JadxArgs	setRenameCaseSensitive(boolean)	0	1	[false]	false	public	false	file:///tmp/projects/jadx/jadx-core/src/main/java/jadx/api/JadxArgs.java
