message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields blocks (line 63), exitBlock (line 66), sVars (line 67), exceptionHandlers (line 68), loops (line 69) are initialized along all control-flow paths (remember to check for exceptions or early returns).	jadx.core.dex.nodes.MethodNode	MethodNode(jadx.core.dex.nodes.ClassNode,jadx.api.plugins.input.data.IMethodData)	2745	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	null	null	null	null	null	null
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	jadx.core.dex.nodes.MethodNode	MethodNode(jadx.core.dex.nodes.ClassNode,jadx.api.plugins.input.data.IMethodData)	3101	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	FIELD	jadx.core.dex.nodes.MethodNode	null	codeReader	null	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	jadx.core.dex.nodes.MethodNode	unload()	3610	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	FIELD	jadx.core.dex.nodes.MethodNode	null	blocks	null	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	jadx.core.dex.nodes.MethodNode	unload()	3648	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	FIELD	jadx.core.dex.nodes.MethodNode	null	exitBlock	null	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	jadx.core.dex.nodes.MethodNode	getInstructions()	8021	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD	jadx.core.dex.nodes.MethodNode	getInstructions()	null	null	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	jadx.core.dex.nodes.MethodNode	getEnterBlock()	8630	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD	jadx.core.dex.nodes.MethodNode	getEnterBlock()	null	null	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	jadx.core.dex.nodes.MethodNode	getRegion()	13169	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java	METHOD	jadx.core.dex.nodes.MethodNode	getRegion()	null	null	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/nodes/MethodNode.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	jadx.core.dex.attributes.AttrNode	<T>get(jadx.api.plugins.input.data.attributes.IJadxAttrType<T>)	2274	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/attributes/AttrNode.java	METHOD	jadx.core.dex.attributes.AttrNode	<T>get(jadx.api.plugins.input.data.attributes.IJadxAttrType<T>)	null	null	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/attributes/AttrNode.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	jadx.core.dex.instructions.args.RegisterArg	getSVar()	1665	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/RegisterArg.java	METHOD	jadx.core.dex.instructions.args.RegisterArg	getSVar()	null	null	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/RegisterArg.java
PASS_NULLABLE	passing @Nullable parameter 'type' where @NonNull is required	jadx.core.dex.instructions.args.InsnArg	reg(jadx.api.plugins.input.insns.InsnData,int,@org.jetbrains.annotations.Nullable jadx.core.dex.instructions.args.ArgType)	987	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/InsnArg.java	PARAMETER	jadx.core.dex.instructions.args.InsnArg	reg(int,jadx.core.dex.instructions.args.ArgType)	type	1	/tmp/projects/jadx/jadx-core/src/main/java/jadx/core/dex/instructions/args/InsnArg.java
